label,cleaned_text
1,Happy Mothers Day from Geeyah Yeeyah and JEEYAH MAGAZINES WORLD WIDE and wide range of problems throughout the day Newspapers Happy Mothers Day to you all twittercomGeeyah0status 0000000000000000000 pictwittercomJIaKZSBZRn
0,Am I the only person who never knows its until late in the night on social media or the next day do not blame me my mum died when I was 0 Never late to say happy mothers day to all women especially those who have step children and they treat them well
1,What you want him to say exactly Stay at home and die Happy mothers day Grow up Piers whatever he says you will be there with criticism looking for retweets People are bored of your end of the world pessimism
0,Happy to all our lovely family May today be full to the brim with lots of love and breakfast in bed pictwittercomnLY0dQetuT
0,Happy Mothers Day From Us All At The Knights A massive thank you to the staff team today for working on such a special day We appreciate all that you do CQCProf pictwittercomZXrnzejHt0
1,Happy Mothers Day to the best mummy in the world You really are the best and we love you lots Also a special Happy Mothers day to my beautiful wife ifttt00c0ZBR pictwittercomkVhlE00lWn
0,Happy birthday and of course mothers day I would love to win a book for my daughter helloitsayten I know she will let me read it after twittercomrubyspeechley status0000000000000000000
2,Happy Mothers Day from Laurel Events Ushers When the d00 Pandemic is over We will to cater for your next corporate event weddings and party contact us laureleventsmgt on +0000000000000 compBVvO0gYaY igshid=0d000brrdpdr
0,Happy Mothers Day to all the and rugby mothers out there No doubt you have spent a lot of time over the years watching and supporting your children on the rugby pitch Thank you pictwittercomdQrcnLx0IU
0,it is taken me a while to type this upbut Happy Mothers Day to everyoneI lost my mum 0 years ago at the end of this month and sometimes I actually really hate this day for another personal reasonI am not currently feeling too well at them momentso please take care x
2,When are finally saved tonight This will be my dance steps Beautiful sunday and Happy mothers day to Love rangers Hussle and register those sims 0 our cuties Powers bro pictwittercomnpxVYGupyz
2,We celebrate every mother today Happy Mothers Day Thank you for all you do pictwittercomF0udXF0O0Q
2,Happy Mothers Day to all you wonderful mums out there and to all the wonderful mums looking down from Heaven including mine What would we have ever done without our mammies guiding us The 0st superhero you ever met With eternal love and lifelong thanks
1,Happy Mothers Day to all our Musical Minis Mums and Grandmas Hope you all have a lovely day even if you are unable to spend the day with all those you love compBCS0OojMeN igshid=000v00bflq0sv
0,Happy to my beautiful nan Its been almost 00 years since you left and I miss you so much every day I hope grandad is spoiling you up there and cracking his dad jokes
1,Happy mothers day May we all bask in the joys of motherhood compBCsHy0JE0c igshid=0iow000z0i00m
1,Happy Mothers day to all the mothers out there and a big shout out to all those working Mothers day to protect everyone A huge thx to my wonderful wife also working today and who spends her life going above and beyond as a nurse
0,Happy Roopa to you and to all mothers in and beyond especially those mothers working in the other frontline services looking after keeping our people especially the vulnerable as safe as they can be in these times of trial twittercomRoopaFarookis tatus0000000000000000000
2,from IG Happy to your Mam Yvonne Luke Cardiff compBECDFJn0hLJ cPNxR0cqIFQvSDWMbxIWW0NjZE0igshid=0tiorxct0d0uz
0,Well I could have wished happy mothers day to a group but not everyone is a mother do not know why people always have to get upset for no reason
0,Happy mothers day to this incredible lady i am honoured to call my mum she is my absolute rock and is always there for me n my family 00 0 leegogglebox pictwittercomqu00HcOPYs
0,Sending love to everyone who finds today difficult And happy Mothers Day to all the kick ass women in my life but especially my mum I am sorry I can not see you today or for who knows how long compBCVqIoplea igshid=0wn00q0dl0bhi
1,Bit late Apologies Happy mothers day to all our mums grans and guardians of our girls we are missing them loads and hope yous are doing ok we will see yous soon Jayne and Carrieann
2,Motherhood is the greatest thing and the hardest thing We at Gavelsmiths Solicitors and Advocates celebrate all mothers today and we thank them for all that they do Happy Mothers Day pictwittercom0evPeoAFWO
1,Happy Mothers Day to my angel mummy your angel mummys my mother in law yours my grandmothers yours my mummy friends fur mummy friends the step mummys the mummys of angel babies the mummys compBCtYfHEeY igshid=0d0ga0yutzows
0,Wishing the absolute legend that is Mummy Mason a very happy Mothers Day We are incredibly thankful and proud of everything she does for us and her surrogate child the STFSDC pictwittercomiLjtZ0UiQK
2,Happy mothers day to my mama in heaven it is almost 00yrs before you left me I know you always here by my side thankyou for everything iloveyou soomuch and happy mothers day to my self and happy mothers day to all mother in universe Eliz0000 happy life000 ripcity0000
2,how is it going moms etsyme0WQHdfA
1,HAPPY MOTHERS DAY To mamma shone who I get my cackle from dishes our barrels of laughs and is the best nana Rory could have Love you more than you know Watch for bellyful laughs Scotland compBCUep0AOzE igshid=a00a00mavs0l
1,Happy Mothers Day to every mother out there My mum sisters friends everyone We see your efforts and sacrifices for being Plustvafrica compBC0pnwFvf igshid=0big0tr0eq00t
2,Happy mothers day to the mum of my 0 amazing kids thanks for everything you do for us all even though sometimes we take it for granted fionaxo
1,Happy Mothers Day mama Imam hayate ya ghali ente allah y0alili yahek ya yarb ma fi al0aa mnk oksma ballah ente w baba w akheee zaki Ahibk ana men layalo Zakichreifoff zakichreif pictwittercomLCFoPgXF00
0,To mum happy mothers day Thank you for everything you do for me and Lucy You are always there when I need you and do so much for me I can not explain in words how much I love you I am so happy you are my mum I am so proud of everything you have achieved pictwittercomAYX0KiQcM0
0,HAPPY MOTHERS DAY You may not be able to physically see your mum You may not be able to physically be able to hug and kiss her But through technology through a window through a door or through pray you can send compBCw0A0jrzG igshid=00l0e0cvjq00t
1,My brother has just made a 000 mile round trip with my niece to go and sit on the wall outside my parents house to say Happy Mothers Day to our mum And I can not stop crying Huge love to all mums today
0,Got mum a Netflix account for Mothers Day Unfortunately she did not check her email for the details so for a brief period she just thought I would got her an HDMI cable Seemed pretty happy with it though
0,happy mothers day Bee is full of love selflesscaring and most of all Loving you unconditionally Having energy 000 You do not know the tired You have a beautiful life sentence given to you You only stop been a mom when you take your last breath in earth beyond 0 pictwittercomVYMKxAd00T
0,We would like to wish a Happy Mothers Day to all Mums GrandMothers and Nannies out therewherever you are In these tough uncertain times we hope everyone stays safe
1,Happy Mothers Day EVERYDAY Mummy says buying yourself a lippy getting one for mum too Always sharing and making our mothers feel treasured With love youtubeYbixBFc0Ins
2,Happy to my amazing Mammy it is a weird one Really looking forward to visiting their driveway when I finish work tonight pictwittercomrY0cYVFOM0
1,So lucky to be blessed with 0 wonderful mothers in my life This is definitely one of the most unique Mothers Day we have experienced so far Happy Mothers Day kerrymconway we all love you millions compBCgtHBl00W igshid=0be0kophfoub0
2,Happy belated Mothers Day to our lovely Mums Nans and Grannies HothamHead HothamEYFS pictwittercomPqsQWW0Wtp
1,what is the best thing about being a mum Our staff at Woodthorpe Lodge Care Home give us their opinion A very Happy Mothers Day to all our ladies pictwittercomVvZViQaNBA
1,This for you mommy mothers work is never done She works from morning until dawn She spreads her love And keeps you warm But only once a year we say Mother we wish you Happy Mothers Day pictwittercomlvg0XTfpBW
0,Mothers are super Conveyors of unconditional love while holding it down in all aspects of our lives Happy mothers day from us here DeepOceanC pictwittercomUn0YqEW0tL
2,Congratulations she is beautiful Welcome Cara Happy day Alison honestly thought I was losing time or something when I saw this bc in USA ours is in May then I saw that tw were from ppl in UK lol
1,Happy Mothers Day to all mothers and mother figures around the world Your labor of love will not go unrewarded pictwittercom0ebAsP0cDl
0,Happy EVENTS MASTERCLASS youK A OneDay Events Masterclass In London Focusing On How To Deliver An Event Experience Through Precise Planning Timeless Design Flawless Coordination with compBCwsz0JjIN igshid=0dvzqk0pbmj00
2,Happy Mothers Day hopefully some of you got the lovely homemade cards your children were making this week compBDCY0Jnvnq igshid=z0smrvwsslyo
2,To my mother you are the best there is Not all super heroines wear cape Happy mothers day to all the Super moms you guys are Amazing
0,Happy mothers day to all the wonderful mothers in the world compBCV0tDD0tsP 0Kxp0PJ00ql0s0WK0yzutzHVI0igshid=0oy0x000ab0gd
2,Happy mothers day Mumsy By no means perfect but you are damn close See you whenever I can we will go out for dinner properly when all this has blown over pictwittercomrmsdfLQg0Q
0,Quarantine diary day 0 One week Tomorrow evening I will have been in self isolation for one full week Kinda scary actually so good thing I have schoolwork to focus on as well as prepping for my livestream Also happy mothers day to all the mums reading this
